imdbRating,rottenTomatoesRating,metacriticRating,boxoffice,production,ReleaseDate,YearReleased,MonthReleased,viewCount,commentCount,likeCount,dislikeCount,Production.Budget,Domestic.Total.Gross,polarity,subjectivity,polarity_confidence,subjectivity_confidence,actorAR,directorAR,languageAR,countryAR,genreAR,ratingAR,productionAR,distributionAR,Domestic.Total.Gross_ln,Domestic.Total.Gross_sqrt,dislikeCount_rc,like_ratio
6.8,52,54,NA,Warner Bros. Pictures,20-Jun-14,2014,6,1622498,530,4542,141,40000000,47047013,neutral,subjective,0.465634674,1,53478658,16535902,13769248,9575722,25022175,8133748,18199373,12943408,17.66665794,6859.082519,141,32.21276596
5.1,17,36,34279302,Sony Pictures,18-Jul-14,2014,7,17388572,473,5351,1174,40000000,38543473,positive,subjective,0.497544378,1,62850936,20717826,16312415,9575722,22007079,8133748,21745046,20441134,17.46729733,6208.338989,1174,4.557921635
4.1,25,46,189859585,Focus Features,13-Feb-15,2015,2,17936005,8206,56956,7543,40000000,166167230,positive,subjective,0.737693906,1,354922358,126167230,9159624,9575722,27559991,8133748,3463844,24540500,18.92850525,12890.58688,7543,7.55084184
5.8,17,39,7926657,Open Road Films,20-Mar-15,2015,3,4400923,937,5200,483,40000000,10664749,negative,subjective,0.883907199,1,-80746837,20914388,15035100,17569765,13464425,8133748,-1515354,-590462,16.18245437,3265.692729,483,10.76604555
6,29,34,NA,Warner Bros. Pictures,27-Mar-15,2015,3,12415372,2256,30525,1677,40000000,90411453,negative,subjective,0.457580447,1,166150822,50411453,9159624,9575722,13659922,8133748,18199373,12943408,18.31988151,9508.493729,1677,18.20214669
7.3,61,58,21562346,Open Road Films,16-Sep-16,2016,9,96524,38,269,40,40000000,21587519,neutral,subjective,0.646094322,0.999905444,-34020539,-18412481,9159624,22626288,21802171,8133748,-1515354,-590462,16.88762588,4646.23708,40,6.725
5.9,13,32,NA,Universal Pictures,15-Jan-16,2016,1,516571,106,1987,80,40000000,91221830,neutral,subjective,0.56348002,1,126363522,43077262,9159624,9575722,16360405,9899276,20852222,24540500,18.32880479,9551.011988,80,24.8375
7.4,79,65,102461593,Warner Bros. Pictures,10-Jun-16,2016,6,22799694,10282,7.20E+04,3861,40000000,102470008,neutral,subjective,0.534879863,1,208239789,41553370,9159624,18282396,42232052,8133748,18199373,34076409,18.44508071,10122.74706,3861,18.64801865
5.9,20,34,14896798,20th Century Fox,21-Oct-16,2016,10,4293644,835,8296,553,40000000,14904426,neutral,subjective,0.47539112,1,28089955,27537225,18294679,9575722,16360405,9899276,12579404,13031627,16.51716877,3860.625079,553,15.00180832
5.6,36,49,26844692,Sony Pictures,27-Jan-17,2017,1,9824515,8967,67848,6433,40000000,26830068,negative,subjective,0.696560025,1,-16213821,-7241778,9159624,72771288,30493478,8133748,21745046,20762074,17.10503376,5179.774899,6433,10.54686771
6.4,42,47,8103139,20th Century Fox,17-Feb-17,2017,2,15736534,2174,25021,1931,40000000,8106986,neutral,subjective,0.793284416,1,-89808098,-20705119,13196632,17808743,23805171,8133748,12579404,13031627,15.90823672,2847.276945,1931,12.95753496
5.8,17,38,44892121,SUMMIT/CODEBLACK FILMS/LIONSGATE,16-Jun-17,2017,6,331114,162,972,51,40000000,44922302,neutral,subjective,0.735673308,1,19689208,4922302,9159624,9575722,25022175,8133748,4922302,11630608,17.62044493,6702.410164,51,19.05882353
5.3,13,36,28342490,Open Road Films,11-Aug-17,2017,8,3061243,458,1519,466,40000000,28370522,neutral,subjective,0.466355145,1,1652428,-11629478,9159624,-2588648,16178283,12706625,-1515354,-590462,17.16086121,5326.398596,466,3.259656652
7.1,72,63,57789574,Buena Vista Pictures,25-Aug-06,2006,8,1490231,244,1320,62,40000000,57806952,positive,subjective,0.4566378,1,49233787,17806952,9159624,9575722,23211833,12706625,28777378,24118945,17.8726196,7603.08832,62,21.29032258
6.5,63,59,5.04E+07,Warner Bros. Pictures,14-Feb-07,2007,2,44925,0,NA,NA,40000000,50572589,neutral,subjective,0.671052754,1,13813832,-8923662,9159624,9575722,36098281,9899276,18199373,12943408,17.73892027,7111.440712,NA,NA
5.7,8,36,2.51E+07,Warner Bros. Pictures,5-Apr-07,2007,4,133188,56,134,17,40000000,25126214,neutral,objective,0.589136064,0.999999992,-5683131,-14873786,15035100,9575722,29138638,8133748,18199373,12943408,17.03942224,5012.60551,17,7.882352941
5.7,26,41,32853640,Paramount Pictures,21-Mar-08,2008,3,1901835,578,2184,74,40000000,32862104,positive,subjective,0.840598404,1,15321216,-2148721,9159624,9575722,17156946,9899276,22280237,20132369,17.3078307,5732.547776,74,29.51351351
6.4,56,48,64087443,New Line Cinema,17-Apr-09,2009,4,1015180,114,1980,102,40000000,64167069,positive,subjective,0.641783297,1,82952374,5664807,9159624,9575722,35531407,9899276,11056127,34076409,17.97700069,8010.435007,102,19.41176471
7,83,70,7.13E+07,DreamWorks/Paramount Studios,20-Mar-09,2009,3,1912641,NA,NA,NA,40000000,71440011,neutral,subjective,0.718227565,1,135316947,31440011,9159624,9575722,22007079,8133748,3514560,21139428,18.08436865,8452.219294,NA,NA
6,25,39,77860761,20th Century Fox,25-Apr-14,2014,4,13525983,2095,17341,1701,40000000,25423,negative,subjective,0.817720115,1,-12177897,-39974577,9159624,9575722,22007079,9899276,12579404,-4593538,10.14340956,159.4459156,1701,10.19459142
6,24,36,75181,20th Century Fox,25-Nov-15,2015,11,9426320,2879,30401,1821,40000000,5775076,positive,subjective,0.960549474,1,-60684729,-19364729,9159624,20718828,31290019,9899276,12579404,13031627,15.56906197,2403.138781,1821,16.69467326
5.7,31,38,21203260,Summit Entertainment,26-Aug-16,2016,8,12567269,1269,18910,968,40000000,21218403,negative,subjective,0.506961703,1,-33263980,-18781597,-24914565,14393267,16722852,8133748,11176802,11630608,16.87037943,4606.343778,968,19.53512397
6.5,49,62,278160,Strand Releasing,4-Nov-05,2005,11,315170,22,110,20,40000000,342747,neutral,subjective,0.596350074,1,-38835517,-39657253,9159624,9575722,16688793,8133748,-19838716,-39657253,12.74474784,585.4459838,20,5.5
6.2,41,53,7.10E+06,20th Century Fox,14-Oct-11,2011,10,2132556,648,1836,192,41000000,7204138,neutral,subjective,0.602451503,1,-87270835,-33795862,9159624,9575722,11237616,12706625,12579404,13031627,15.79016614,2684.052533,192,9.5625
5.4,10,29,3.72E+07,Warner Bros.,11-Mar-11,2011,3,10921268,9133,16837,3524,42000000,37662162,positive,subjective,0.986453235,1,73973301,45901844,9159624,18282396,30979256,9899276,-2697372,12943408,17.44416649,6136.950546,3524,4.777809308
6.6,31,40,1.84E+07,Summit Entertainment,27-Jan-12,2012,1,3771193,1038,2910,210,42000000,18620000,neutral,subjective,0.857470989,1,-63136791,-23380000,15035100,9575722,16722852,9899276,11176802,11630608,16.73974683,4315.089802,210,13.85714286
6.3,34,40,39939072,Warner Bros. Pictures,26-Nov-14,2014,11,3480250,811,8204,302,42000000,54445357,neutral,subjective,0.742771387,1,65328847,620020,9159624,9575722,18782711,8133748,18199373,12943408,17.81270813,7378.709711,302,27.16556291
4.4,36,45,45850343,20th Century Fox,12-May-17,2017,5,3125538,4107,8887,21615,42000000,45852178,neutral,subjective,0.54605031,1,51088973,17616420,15035100,9575722,16360405,8133748,12579404,13031627,17.64093326,6771.423632,21615,0.411149665
6.4,39,40,45274251,Sony Pictures/Columbia,12-Oct-12,2012,10,4705345,2189,8882,459,42000000,45290318,neutral,objective,0.675982654,1,20142443,4792464,24565272,9575722,28641265,12706625,19319035,20441134,17.62860384,6729.80817,459,19.35076253
4.7,10,34,2.41E+07,20th Century Fox,14-Jan-05,2005,1,15887,7,21,4,43000000,24409722,positive,subjective,0.744970322,1,-21715835,-18590278,15893748,18282396,16722852,9899276,12579404,13031627,17.01049205,4940.619597,4,5.25
5.5,16,31,82820167,New Line Cinema,13-May-05,2005,5,54174,3,40,6,43000000,82931301,positive,subjective,0.830684781,1,99371868,45423257,9159624,17808743,22007079,9899276,11056127,6926138,18.23352312,9106.662451,6,6.666666667
6.5,37,47,47729605,Universal Pictures,12-Aug-05,2005,8,883039,329,1266,78,43000000,47907715,negative,subjective,0.809281588,1,18860082,4907715,14027331,17808743,42232052,9899276,20852222,24540500,17.68478711,6921.53993,78,16.23076923
7.5,86,76,3730982,Focus Features,23-Dec-16,2016,12,29613,8,121,2,43000000,3740823,neutral,subjective,0.532387972,1,-128386502,-39259177,9159624,12752220,7415468,9899276,3463844,-395282,15.1348162,1934.12073,2,60.5
6.5,27,37,31136950,Universal Pictures,30-Jul-10,2010,7,9309013,4357,34386,856,44000000,31162545,neutral,subjective,0.476083159,1,-5310309,5664807,9159624,18282396,16307194,9899276,20852222,24540500,17.25472745,5582.34225,856,40.17056075
7.4,52,51,86198014,Warner Bros. Pictures,14-Oct-16,2016,10,3076845,1267,9568,907,44000000,86260045,negative,subjective,0.513117671,1,97643213,9386919,24116095,9575722,13464425,8133748,18199373,12943408,18.27287707,9287.628599,907,10.54906284
6.4,29,45,26838389,Paramount Pictures,14-Oct-05,2005,10,450363,93,616,22,45000000,26850426,negative,subjective,0.527762234,1,-51668048,-2819302,9159624,9575722,27926409,9899276,22280237,20132369,17.10579224,5181.739669,22,28
6.9,NA,49,NA,The Orchard,12-Aug-05,2005,8,681295,NA,NA,NA,45000000,74494381,negative,subjective,0.508617461,1,35277610,11290768,9159624,9575722,13464425,8133748,29494381,20132369,18.12623426,8631.012745,NA,NA
6.4,55,52,38360195,Paramount Pictures,13-Jan-06,2006,1,363266,NA,NA,NA,45000000,38399961,positive,subjective,0.877356112,1,6062719,2465069,14027331,9575722,11237616,9899276,22280237,20132369,17.463567,6196.770207,NA,NA
7.4,40,42,9.35E+07,Warner Bros. Pictures,25-Dec-07,2007,12,3589,1,3,0,45000000,93466502,negative,subjective,0.632161379,1,131753897,11127505,9159624,9575722,26334703,9899276,18199373,12943408,18.35311366,9667.807507,1,3
5.4,8,24,15195406,Lionsgate,5-Sep-08,2008,9,147304,NA,NA,NA,45000000,15298133,neutral,subjective,0.524154663,1,-100307230,-10327034,-8169989,9575722,18416293,8133748,8496685,10358090,16.54324135,3911.282782,NA,NA
6.4,42,43,36064910,Universal Pictures,22-Aug-08,2008,8,34610,1,25,2,45000000,36316032,neutral,subjective,0.649872959,1,-15214163,-7241778,9159624,20245175,23097236,8133748,20852222,24540500,17.40776985,6026.278454,2,12.5
6,33,37,7756328,Touchstone Pictures,26-Sep-08,2008,9,212451,NA,NA,NA,45000000,7919117,neutral,subjective,0.741609693,1,-16016821,-37080883,17806256,5454734,13464425,8133748,-1125237,24118945,15.88479027,2814.092571,NA,NA
5.4,31,42,24967943,20th Century Fox,31-Jul-09,2009,7,1237994,361,1414,146,45000000,25200412,neutral,subjective,0.627051115,1,-35473559,-19799588,9159624,18282396,22293110,12706625,12579404,13031627,17.0423709,5020.001195,146,9.684931507
7.1,95,75,88625922,Walt Disney Pictures,23-Nov-11,2011,11,2324613,759,5257,453,45000000,88631237,neutral,subjective,0.656026781,1,121275038,22407175,9159624,9575722,38789834,12706625,24295569,24118945,18.29999492,9414.416445,453,11.60485651
6.2,50,56,1.30E+09,The Film District,28-Oct-11,2011,10,1131741,194,2038,105,45000000,13109815,neutral,subjective,0.733240604,1,-50601298,-31890185,19072108,12012154,17156946,8133748,-31890185,-14158085,16.38887174,3620.747851,105,19.40952381
6.3,21,45,139852115,20th Century Fox,5-Oct-12,2012,10,16292020,14679,38189,1701,45000000,139854287,neutral,subjective,0.818957925,1,252353870,44258855,31291405,14393267,18416293,9899276,12579404,13031627,18.75611163,11826.00047,1701,22.45091123
6.1,31,40,86055435,Universal Pictures,22-Dec-17,2017,12,7931624,5845,103172,5503,45000000,104897530,negative,subjective,0.528385162,1,228863431,59897530,9159624,9575722,25328818,9899276,20852222,24540500,18.46849453,10241.94952,5503,18.7483191
6.7,16,36,62318875,Sony/Screen Gems,20-Jan-06,2006,1,331268,32,212,13,45000000,62318875,positive,subjective,0.53208679,1,47103729,17318875,13415989,23800155,13918947,8133748,17168865,20762074,17.94777491,7894.230488,13,16.30769231
7.4,53,56,24343673,Sony,14-Sep-07,2007,9,208399,34,NA,NA,45000000,24343673,positive,subjective,0.807110429,0.999951749,-42487491,-20656327,9159624,12012154,15115733,9899276,2532143,4649015,17.00778254,4933.930786,NA,NA
6.4,26,43,4584886,New Line Cinema,16-Nov-07,2007,11,608715,158,662,38,45000000,4607608,positive,subjective,0.999145031,1,-82184737,-40392392,9159624,9575722,16688793,8133748,11056127,6926138,15.34321941,2146.53395,38,17.42105263
6.3,23,41,50648679,Sony Pictures,21-Sep-07,2007,9,320755,58,486,31,45000000,50648679,negative,subjective,0.57931447,1,-4044459,5648679,9159624,48273943,30493478,8133748,21745046,20762074,17.74042371,7116.788531,31,15.67741935
8.1,82,74,60962878,Warner Bros.,20-Sep-13,2013,9,8763697,4707,18437,677,46000000,61002302,negative,subjective,0.999718606,1,45867554,15002302,9159624,9575722,21435050,8133748,-2697372,12943408,17.92642216,7810.397045,677,27.23338257
4.7,12,33,1.05E+07,Warner Bros. Pictures,18-Jun-10,2010,6,37359,5,26,5,47000000,10547117,neutral,subjective,0.496795058,1,-22600969,-17851201,9159624,9575722,10660520,9899276,18199373,12943408,16.17136311,3247.632522,5,5.2
7,70,66,15425870,Broad Green Pictures,13-Jul-16,2016,7,2204307,114,866,32,47500000,15436808,neutral,objective,0.608725071,1,-128252768,-7026996,15035100,2436432,13353279,8133748,-15230694,-12964739,16.55226535,3928.970349,32,27.0625
5,18,34,6.45E+07,20th Century Fox,13-Jun-08,2008,6,1844836,1020,2092,313,48000000,64506874,neutral,subjective,0.79227674,1,89668590,72899119,14027331,23884293,17974447,8133748,12579404,13031627,17.98228235,8031.617147,313,6.68370607
5,18,36,58565813,20th Century Fox,22-Jan-10,2010,1,2614868,818,3267,525,48000000,60022256,neutral,subjective,0.698827028,1,63194652,42261189,9159624,18282396,29230478,12706625,12579404,13031627,17.91022598,7747.403178,525,6.222857143
6,12,26,NA,20th Century Fox,9-Jan-15,2015,1,1829111,378,3203,173,48000000,89256424,neutral,subjective,0.531818986,1,154511182,44258855,15344220,15133333,15993987,9899276,12579404,13031627,18.30702395,9447.561802,173,18.51445087
6.8,32,41,NA,Sony Pictures,6-Mar-15,2015,3,8068151,3464,22224,712,49000000,31569268,neutral,subjective,0.684248924,1,-15389390,34107751,9159624,18268886,13464425,8133748,21745046,20441134,17.26769467,5618.653575,712,31.21348315
6.6,64,63,12802907,Focus Features,16-Nov-12,2012,11,8688776,4164,21836,882,49000000,12816367,neutral,subjective,0.816097856,1,-114781414,59078,9159624,2436432,16688793,8133748,3463844,-395282,16.36623358,3579.995391,882,24.75736961
5.5,27,31,2.16E+07,Universal Pictures,8-Apr-11,2011,4,5389725,2544,8145,447,49900000,21596445,positive,subjective,0.820084631,1,-9809148,9239822,9159624,9575722,20033774,8133748,20852222,24540500,16.88803928,4647.197543,447,18.22147651
5.1,14,33,80206743,Warner Bros. Pictures,5-Aug-05,2005,8,251301,12,NA,NA,50000000,80270227,neutral,subjective,0.834147096,1,90625016,30270227,9159624,9575722,25538162,9899276,18199373,12943408,18.20090934,8959.365324,NA,NA
7.6,61,62,24033036,Lionsgate,16-Sep-05,2005,9,270778,50,567,16,50000000,24149632,neutral,subjective,0.520779073,1,-46169721,-25850368,59408983,22626288,19212834,8133748,8496685,10358090,16.9997797,4914.227508,16,35.4375
7,72,76,5.08E+07,Warner Bros. Pictures,23-Nov-05,2005,11,36825,3,45,3,50000000,50824620,neutral,subjective,0.699037969,1,17813763,824620,27081027,28637514,16790528,8133748,18199373,12943408,17.74389144,7129.138798,3,15
6.6,29,31,46982632,Sony Pictures,21-Apr-06,2006,4,1356869,563,4335,173,50000000,46982632,negative,subjective,0.518000185,1,50982634,-3017368,9159624,38904122,40538611,8133748,21745046,20441134,17.66528856,6854.387792,173,25.05780347
7.4,86,83,5.29E+07,DreamWorks/Paramount Studios,21-Dec-07,2007,12,4975423,4379,12888,369,50000000,52898073,positive,subjective,0.986119747,1,2222075,3690052,13769248,12012154,33764772,8133748,3514560,21139428,17.78387747,7273.106145,369,34.92682927
7,37,46,42724402,Lionsgate,25-Jan-08,2008,1,942224,133,1655,93,50000000,42754105,negative,subjective,0.596106708,1,-12126916,19512524,-15415884,17808743,13382772,8133748,8496685,10358090,17.57097577,6538.662325,93,17.79569892
6.2,33,41,79948113,Summit Entertainment,20-Mar-09,2009,3,162098,NA,NA,NA,50000000,79957634,neutral,subjective,0.558818042,1,42773008,29957634,9159624,26516703,26115993,9899276,11176802,15758336,18.19700748,8941.903265,NA,NA
7.4,26,34,73343413,Overture Films,16-Oct-09,2009,10,443578,60,717,31,50000000,73357727,negative,subjective,0.798517525,1,66363425,13202353,9159624,9575722,19212834,8133748,1408577,570493,18.1108584,8564.912551,31,23.12903226
4.2,9,30,33643461,20th Century Fox,4-Jun-10,2010,6,123276,83,250,112,50000000,33644788,positive,subjective,0.779617667,0.998483339,97631696,-16355212,9159624,9575722,29612077,12706625,12579404,13031627,17.33136871,5800.412744,112,2.232142857
6,6,35,2.13E+07,Universal Pictures,30-Sep-11,2011,9,704437,151,764,67,50000000,21302340,negative,subjective,0.453032941,1,-25876984,-18856154,9159624,18282396,29883942,9899276,20852222,24540500,16.87432748,4615.445807,67,11.40298507
7.6,94,87,75605492,Sony Pictures,23-Sep-11,2011,9,4834384,1931,5095,298,50000000,75605492,neutral,subjective,0.602922499,1,65374836,11817440,9159624,9575722,23211833,9899276,21745046,20441134,18.14103948,8695.141862,298,17.09731544
7,82,72,126975169,Paramount Pictures,10-Jun-11,2011,6,376679,92,795,34,50000000,127004179,neutral,subjective,0.540715575,1,308016716,77004179,9159624,9575722,31067861,9899276,22280237,20132369,18.65973055,11269.61308,34,23.38235294
6.3,75,61,76820043,Paramount Pictures,18-Dec-13,2013,12,9962803,3504,25553,1903,50000000,125168368,neutral,subjective,0.697625458,1,108355581,75168368,9159624,9575722,11237616,9899276,22280237,20132369,18.64517033,11187.867,1903,13.42774566
5.7,25,39,71270759,Walt Disney Pictures,9-Aug-13,2013,8,806346,586,1615,482,50000000,90288712,negative,subjective,0.93302232,1,130346351,40288712,15035100,9575722,22293110,12706625,24295569,24118945,18.31852301,9502.037255,482,3.350622407
7,59,56,80432029,Universal Pictures,28-Feb-14,2014,2,877355,143,696,81,50000000,92168600,neutral,subjective,0.916259944,1,92357407,20220107,13196632,25536373,29087401,9899276,20852222,24540500,18.33913007,9600.447906,81,8.592592593
6.4,80,61,46429909,Walt Disney Pictures,21-Mar-14,2014,3,2276790,1228,6249,790,50000000,51183113,neutral,subjective,0.450311691,1,18179882,22407175,13196632,9575722,22837679,12706625,24295569,24118945,17.75092021,7154.237416,790,7.910126582
7,85,71,154295930,Sony Pictures,13-Jun-14,2014,6,1564227,83,2131,84,50000000,191719337,negative,subjective,0.418508708,1,354208373,283438674,9159624,9575722,18782711,8133748,21745046,20441134,19.07154307,13846.2752,84,25.36904762
7.4,48,48,35631470,Warner Bros. Pictures,10-Oct-14,2014,10,5538221,1054,17135,556,50000000,47119388,neutral,subjective,0.547422171,1,17198049,50485594,9159624,9575722,8341636,8133748,18199373,12943408,17.66819511,6864.356343,556,30.81834532
6,70,69,89789227,Walt Disney Pictures,25-Dec-14,2014,12,3933371,1044,12847,432,50000000,128002372,neutral,subjective,0.765614688,1,193323218,78002372,9159624,20718828,26334703,12706625,24295569,24118945,18.66755935,11313.81333,432,29.73842593
6.6,60,59,NA,Warner Bros.,13-Mar-15,2015,3,7848114,1577,13106,661,50000000,26461644,positive,subjective,0.882383585,1,-38124648,20220107,9159624,9575722,13464425,8133748,-2697372,12943408,17.09120685,5144.088257,661,19.82753404
7.4,92,70,32261515,Warner Bros. Pictures,20-May-16,2016,5,1028536,204,5949,264,50000000,36261763,positive,subjective,0.968263507,1,-15500651,-13738237,9159624,9575722,18782711,8133748,18199373,12943408,17.40627438,6021.774074,264,22.53409091
6.3,70,52,127380061,Warner Bros. Pictures,17-Jun-16,2016,6,110104,88,1592,31,50000000,127440871,neutral,subjective,0.623197258,1,227849982,77440871,9159624,9575722,18782711,9899276,18199373,34076409,18.66316306,11288.97121,31,51.35483871
